,wikidata,osmid,type
1916,Q10700311,242104829,way
1917,Q10700353,271350505,way
1918,Q7827193,218247550,way
1919,Q7827214,176305145,way
1920,Q10700420,430071543,way
1921,Q10700425,430071544,way
1922,Q10700441,856468224,way
1923,Q10700442,446907734,way
1924,Q10700453,584470565,way
1925,Q10700468,479063089,way
1926,Q10700533,508209866,way
1927,Q10700555,289286721,way
1928,Q10700568,660184046,way
1929,Q10700578,98426021,way
1930,Q10700618,53096621,way
1931,Q10701272,451519807,way
1932,Q10701350,123907098,way
1933,Q10701431,49979621,way
1934,Q1257706,22664336,way
1935,Q10701690,282901342,way
1936,Q10701691,90273881,way
1937,Q10701692,128636998,way
1938,Q10701701,611212097,way
1939,Q10701710,748877840,way
1940,Q10704783,733413051,way
1941,Q10704864,375696966,way
1942,Q10704874,268552947,way
1943,Q10704443,151748633,way
1944,Q12339824,408653469,way
1945,Q10705523,902326933,node
1946,Q1742956,462284661,way
1947,Q10705616,559526760,way
1948,Q10705618,559577106,way
1949,Q8013801,243061393,way
1950,Q10705628,896797696,node
1951,Q10705634,24369450,way
1952,Q10705668,24601887,way
1953,Q10705680,243146946,way
1954,Q10705683,618807933,way
1955,Q10705689,511809625,way
1956,Q10705692,472389036,way
1957,Q10706161,98240224,way
1958,Q10706199,248969114,way
1959,Q10706207,666384745,node
1960,Q10706272,1100658153,node
1961,Q10706273,961228092,way
1962,Q10706290,332929429,way
1963,Q10706292,52072690,way
1964,Q10706335,93892436,way
1965,Q10706535,204041664,way
1966,Q10706546,490393046,way
1967,Q10706667,477738379,way
1968,Q7857139,189944012,way
1969,Q10706761,92231726,way
1970,Q10706762,539757657,way
1971,Q18334213,589129748,way
1972,Q10706897,619165058,way
1973,Q10706990,28519963,way
1974,Q10707222,834895039,way
1975,Q10707229,59054109,way
1976,Q4410839,154746988,way
1977,Q10707716,459030429,way
1978,Q2164087,8049509,way
1979,Q877360,37648189,way
1980,Q2164087,8049509,way
1981,Q10707822,52245269,way
1982,Q10707859,591531226,way
1983,Q1500750,105008909,way
1984,Q10707956,289433425,way
1985,Q10707991,654995522,way
1986,Q18334259,322924022,way
1987,Q10708013,398078016,way
1988,Q11000425,840523480,way
1989,Q10708060,243061395,way
1990,Q10708130,5757403824,node
1991,Q10708144,2137738685,node
1992,Q10708151,252031113,way
1993,Q10708156,228498082,way
1994,Q10708169,56066379,way
1995,Q10708183,655708749,way
1996,Q10708189,840860462,way
1997,Q10708193,436169855,way
1998,Q10708210,227689856,way
1999,Q10708233,229117917,way
2000,Q10708241,533198251,way
2001,Q10708243,533198252,way
2002,Q10708364,733408198,way
2003,Q10708394,150795172,way
2004,Q10708409,32782947,way
2005,Q10708424,88282759,way
2006,Q10708551,327215334,way
2007,Q10708643,300872458,way
2008,Q10708733,82253677,way
2009,Q10708740,839607056,way
2010,Q10708753,481125927,way
2011,Q10708796,1140772515,node
2012,Q10708865,309123231,way
2013,Q10708878,541096838,node
2014,Q656810,611168722,way
2015,Q10708901,49495595,node
2016,Q10709021,38692080,way
2017,Q10709022,174512001,way
2018,Q10631913,4326932389,node
2019,Q4348256,120735335,way
2020,Q10709322,554512128,way
2021,Q10709432,389438818,way
2022,Q10709803,118369048,way
2023,Q1787767,240301962,way
2024,Q10709876,50091283,way
2025,Q850042,769941546,way
2026,Q10710199,50339248,way
2027,Q10710295,116862596,way
2028,Q26256741,221725166,way
2029,Q10710320,53077785,way
2030,Q10711101,205121874,way
2031,Q18334463,118976502,way
2032,Q10711433,102216614,way
2033,Q10711434,617649881,way
2034,Q10711727,243061396,way
2035,Q10711932,79334189,way
2036,Q10711946,241821481,way
2037,Q10711953,288498432,way
2038,Q10711961,637548152,way
2039,Q4355128,172136971,way
2040,Q10712014,326069892,way
2041,Q10712061,33708891,way
2042,Q10712143,154328335,way
2043,Q10712253,514888318,way
2044,Q10712276,3011076014,node
2045,Q10712277,228132430,way
2046,Q10712306,98386753,way
2047,Q10712307,2305983154,node
2048,Q10712310,430071678,way
2049,Q10712323,151242102,way
2050,Q1742967,409767591,way
2051,Q18334521,288500456,way
2052,Q10712367,52114982,way
2053,Q10712409,264915584,way
2054,Q10712470,308800213,way
2055,Q10712476,105469931,way
2056,Q10712481,326637267,way
2057,Q1570191,481742273,way
2058,Q10712663,460064055,way
2059,Q10712690,137669509,way
2060,Q18449842,126830999,way
2061,Q10712702,202398597,way
2062,Q10712773,202504785,way
2063,Q10712813,243067649,way
2064,Q10712929,147051630,way
2065,Q10713032,303687894,way
2066,Q10713094,546099607,way
2067,Q7448766,24157552,way
2068,Q7448766,24157552,way
2069,Q10713135,658613703,way
2070,Q10713141,724518236,way
2071,Q10713185,308810833,way
2072,Q10713213,457410904,node
2073,Q10713217,427653923,way
2074,Q10713261,286060417,node
2075,Q7916318,370335718,way
2076,Q8085647,263973539,way
2077,Q10713492,23889157,way
2078,Q10713509,94055187,way
2079,Q10713530,296118617,way
2080,Q10713562,2138041836,node
2081,Q10713568,539823793,way
2082,Q10713641,655708747,way
2083,Q10713824,1461524547,node
2084,Q10713846,220625805,way
2085,Q10713923,553136696,way
2086,Q10713942,254351220,way
2087,Q10713951,157321376,way
2088,Q10714556,684786861,way
2089,Q10714578,358691174,way
2090,Q10714623,578009874,way
2091,Q10714981,608378556,way
2092,Q10715005,311070011,way
2093,Q10715085,262392573,way
2094,Q10715128,658326153,way
2095,Q10715206,289717633,way
2096,Q10715228,546071722,way
2097,Q10715229,409767595,way
2098,Q10715265,482171809,way
2099,Q10715289,39962495,way
2100,Q10715298,273499472,way
2101,Q10715308,1697850863,node
2102,Q10715337,840512526,way
2103,Q10715344,549096919,way
2104,Q18334655,342412824,way
2105,Q10715397,231925848,way
2106,Q10715550,430071768,way
2107,Q10715566,245399768,way
2108,Q10715606,194095384,way
2109,Q10715619,124962660,way
2110,Q10715659,655708753,way
2111,Q8859432,192396058,way
2112,Q10715707,35220166,way
2113,Q10715781,24160229,way
2114,Q10715785,839880976,way
2115,Q10715801,484343900,way
2116,Q10715943,376894943,way
2117,Q10715993,236386860,way
2118,Q10716000,668048486,way
2119,Q10716043,463283956,way
2120,Q664018,127396508,way
2121,Q10716123,2506838430,node
2122,Q10716149,584385491,way
2123,Q10716144,2794223286,node
2124,Q10716192,320878430,way
2125,Q10716199,136122864,way
2126,Q10716200,378385825,way
2127,Q10716275,124122992,way
2128,Q10716384,441134429,node
2129,Q10716433,93602373,way
2130,Q10716457,587732154,way
2131,Q385254,97116974,way
2132,Q10716629,137808425,way
2133,Q18334759,114722050,way
2134,Q10716955,292374151,way
2135,Q10716961,192236145,way
2136,Q10717010,297343749,way
2137,Q10717066,325189986,way
2138,Q18334810,87914948,way
2139,Q10717104,10717541,relation
2140,Q10717112,239015225,way
2141,Q10717126,168645453,way
2142,Q10717242,243061397,way
2143,Q10717256,401782106,way
2144,Q10717288,287130126,way
2145,Q10717296,358636451,way
2146,Q10717350,22881907,way
2147,Q10717363,271990229,way
2148,Q10717381,381353395,way
2149,Q10717399,842491309,way
2150,Q10717469,1016562330,way
2151,Q10717633,119911396,way
2152,Q10717691,431763864,way
2153,Q740047,256459840,way
2154,Q10717741,592077179,way
2155,Q18334872,637475881,way
2156,Q10717786,286786357,way
2157,Q10717799,266166681,way
2158,Q3370756,195965766,way
2159,Q10717910,296816482,way
2160,Q10717935,244690804,way
2161,Q10717954,88891818,way
2162,Q10717955,448326487,way
2163,Q10717959,364562584,way
2164,Q10717969,148586126,way
2165,Q10717969,148586126,way
2166,Q10717972,156576029,way
2167,Q10717978,227093443,way
2168,Q10717982,393372327,way
2169,Q10718005,139733753,way
2170,Q10718015,141076829,way
2171,Q10718018,271664029,way
2172,Q10718050,551508436,way
2173,Q10718055,79352502,way
2174,Q1236708,9229971,way
2175,Q10718062,96383087,way
2176,Q10718160,1016859187,way
2177,Q18334982,415265484,way
2178,Q10718229,81634374,way
2179,Q10718233,248819689,way
2180,Q10718239,243042834,way
2181,Q7944443,88626355,way
2182,Q10718275,28586568,way
2183,Q10718280,233625481,way
2184,Q10718287,609242558,way
2185,Q10718293,29144489,way
2186,Q10718322,251451032,way
2187,Q10718344,266449036,way
2188,Q2262193,28757719,way
2189,Q10718368,754965492,way
2190,Q10718372,2138017397,node
2191,Q10718376,3059639298,node
2192,Q10718381,28593540,way
2193,Q10718392,631620578,way
2194,Q6369464,172634424,way
2195,Q10718421,207400802,way
2196,Q10718445,100310818,way
2197,Q10718454,5338653921,node
2198,Q10718491,257414643,node
2199,Q10718511,531772580,way
2200,Q10718514,117254617,way
2201,Q1236720,30749764,way
2202,Q1742976,90403240,way
2203,Q10718700,2143369698,node
2204,Q10426216,106078964,way
2205,Q10718787,144992183,way
2206,Q10718802,351564575,way
2207,Q18334801,125990322,way
2208,Q1742977,495028827,way
2209,Q10718865,313760818,way
2210,Q10718866,2637569,relation
2211,Q10718867,324699314,way
2212,Q10718870,73565181,way
2213,Q10718877,271233685,way
2214,Q10718884,324564193,way
2215,Q10718939,295453477,way
2216,Q10718956,191640172,way
2217,Q10723560,308814174,way
2218,Q10723771,1174925130,node
2219,Q18450343,655708744,way
2220,Q10723821,251071520,way
2221,Q10723822,251067209,way
2222,Q10723835,279395533,way
2223,Q10723842,709793388,way
2224,Q10723845,36305318,node
2225,Q8059846,429064707,way
2226,Q8059845,310027262,way
2227,Q10723861,463518679,way
2228,Q10725604,655714286,way
2229,Q18335246,548426778,way
2230,Q10725616,353390411,way
2231,Q10725633,309716950,way
2232,Q10725646,547477062,way
2233,Q10725647,754219035,way
2234,Q10725647,754219035,way
2235,Q10725652,343321680,way
2236,Q10725712,32846853,way
2237,Q10725724,636612302,way
2238,Q10725726,636620569,way
2239,Q10725735,659310431,way
2240,Q10725747,77681432,way
2241,Q10725764,722235781,way
2242,Q10725774,363261369,way
2243,Q106839919,201157671,way
2244,Q10725793,617808129,way
2245,Q10725797,134702456,way
2246,Q10725838,198923949,way
2247,Q10725853,32258097,way
2248,Q10725864,289875656,way
2249,Q10725930,444779496,way
2250,Q10725947,215052661,way
2251,Q10726030,273455014,way
2252,Q18335277,753948421,node
2253,Q10726064,366783347,way
2254,Q10726092,74954503,way
2255,Q10726181,2198649650,node
2256,Q10726202,1159690520,node
2257,Q10726239,342415019,way
2258,Q10726312,491539300,way
2259,Q10726339,208965517,way
2260,Q10726413,369583939,node
2261,Q10726470,1555811,relation
2262,Q10726514,447947586,way
2263,Q10726515,284195160,way
2264,Q10726518,174536353,way
2265,Q10726537,1095156590,node
2266,Q18335207,546897793,way
2267,Q10726605,722059827,node
2268,Q1094340,181070784,way
2269,Q10726734,12126002,relation
2270,Q10726746,641379168,way
2271,Q28035290,88523292,way
2272,Q10726763,512652247,way
2273,Q10726789,332056925,way
2274,Q10726792,243146954,way
2275,Q10726848,469089728,node
2276,Q10726854,308851117,way
2277,Q10726877,733408194,way
2278,Q10726886,379449552,way
2279,Q10726895,231420228,way
2280,Q10726913,1166890315,node
2281,Q10726919,299758513,way
2282,Q10726927,325897890,way
2283,Q10727065,237585193,way
2284,Q10727068,237584735,way
2285,Q10727072,125504284,way
2286,Q10727076,117588560,way
2287,Q10727085,301044298,way
2288,Q10727091,513301411,way
2289,Q10727116,293591860,way
2290,Q10727135,631973565,way
2291,Q10727142,1011917895,way
2292,Q10727169,615299480,way
2293,Q18335295,497834136,way
2294,Q10727185,171793815,way
2295,Q10727213,256300606,way
2296,Q10727299,1849511288,node
2297,Q10727301,303205871,way
2298,Q10727311,521376120,way
2299,Q18335301,585906874,way
2300,Q10727350,98238793,way
2301,Q10727377,155798506,way
2302,Q10727416,217107339,way
2303,Q10727427,558856478,way
2304,Q10727439,3351492327,node
2305,Q10727515,72537082,way
2306,Q10727566,148315980,way
2307,Q10727574,402766282,way
2308,Q10727582,539896224,way
2309,Q10727589,41841061,way
2310,Q10727648,48214672,way
2311,Q10727658,399302779,way
2312,Q10727659,171559224,way
2313,Q10727666,2187536438,node
2314,Q10727675,246288265,way
2315,Q10727692,561310110,way
2316,Q10727710,189542266,way
2317,Q10727716,229926596,way
2318,Q10727721,839880971,way
2319,Q10727740,172547402,way
2320,Q29843299,1447958147,node
2321,Q10727746,220574630,way
2322,Q10727769,491940774,way
2323,Q10728032,227026760,way
2324,Q10728037,433253992,way
2325,Q10728040,268079028,way
2326,Q10728081,563964429,way
2327,Q10728111,620630475,way
2328,Q10728147,427224006,way
2329,Q10728150,273878141,way
2330,Q10728155,701833965,way
2331,Q10728158,711733024,way
2332,Q18450975,95828483,way
2333,Q10728168,114444301,way
2334,Q10728178,227753719,way
2335,Q10728224,552165518,way
2336,Q307325,334553118,way
2337,Q307325,334553118,way
2338,Q10728273,633299205,way
2339,Q10728277,429781654,node
2340,Q10728285,426827937,way
2341,Q10728291,227697538,way
2342,Q10728302,587894865,way
2343,Q10728317,397579241,way
2344,Q10728321,2103353143,node
2345,Q10728335,562893949,way
2346,Q10728349,398342464,way
2347,Q10728355,566456816,way
2348,Q10728386,240205943,node
2349,Q10728402,160553802,way
2350,Q10728417,242228984,way
2351,Q10728421,409767610,way
2352,Q10728438,98329872,way
2353,Q10728446,318924373,way
2354,Q10728452,243483393,way
2355,Q10728464,6196310002,node
2356,Q10728468,409767613,way
2357,Q10728508,272520821,way
2358,Q8228409,220727716,way
2359,Q1736867,274845674,way
2360,Q10728564,664711116,way
2361,Q10728578,321306934,way
2362,Q10728589,202340815,way
2363,Q10728601,23188801,way
2364,Q10728606,536689787,way
2365,Q10728613,840063394,way
2366,Q10728627,711639337,way
2367,Q10728657,907005677,way
2368,Q10728717,98511822,way
2369,Q10728746,656495769,way
2370,Q10728763,655498406,way
